unique_id,core_id,citing_title,citing_author,cited_title,cited_author,citation_context,citation_class_label
862,J07-1005,a holistic lexiconbased approach to opinion mining,,analysis of questions asked by family doctors regarding patient care,"['John W Ely', 'Jerome A Osheroff', 'Mark H Ebell', 'George R Bergus', 'Barcey T Levy', 'M Lee Chambliss', 'Eric R Evans']","Furthermore , the need to answer questions related to patient care at the point of service has been well studied and documented ( Covell , Uman , and Manning 1985 ; Gorman , Ash , and Wykoff 1994 ; Ely et al. 1999 , 2005 ) .",0
863,W06-2933,a holistic lexiconbased approach to opinion mining,,mamba meets tiger reconstructing a swedish treebank from antiquity,"['J Nilsson', 'J Hall', 'J Nivre']","Typical examples are Bulgarian ( Simov et al. , 2005 ; Simov and Osenova , 2003 ) , Chinese ( Chen et al. , 2003 ) , Danish ( Kromann , 2003 ) , and Swedish ( Nilsson et al. , 2005 ) .",0
864,P10-4003,a holistic lexiconbased approach to opinion mining,,generalizing tutorial dialogue results,"['Diane Litman', 'Johanna Moore', 'Myroslava Dzikovska', 'Elaine Farrow']","Over the last decade there has been a lot of interest in developing tutorial dialogue systems that understand student explanations ( Jordan et al. , 2006 ; Graesser et al. , 1999 ; Aleven et al. , 2001 ; Buckley and Wolska , 2007 ; Nielsen et al. , 2008 ; VanLehn et al. , 2007 ) , because high percentages of selfexplanation and student contentful talk are known to be correlated with better learning in humanhuman tutoring ( Chi et al. , 1994 ; Litman et al. , 2009 ; Purandare and Litman , 2008 ; Steinhauser et al. , 2007 ) .",0
865,J06-2002,a holistic lexiconbased approach to opinion mining,,data structures and algorithms,"['Alfred V Aho', 'John E Hopcroft', 'Jeffrey D Ullman']","Worst case , calculating the set corresponding with such a property , of the form size ( x ) = maxm , for example , involves sorting the distractors as to their size , which may amount to O ( n2d ) or O ( nd log nd ) calculations ( depending on the sorting algorithm : cfXXX [ Aho et al. 1983 ] Chapter 8 ) .",0
866,J03-3004,a holistic lexiconbased approach to opinion mining,,the necessity of syntax markers two experiments with artificial languages,['Thomas Green'],"â¢ language learning ( Green 1979 ; Mori and Moeser 1983 ; Morgan , Meier , and Newport 1989 ) â¢ monolingual grammar induction ( Juola 1998 ) â¢ grammar optimization ( Juola 1994 ) â¢ insights into universal grammar ( Juola 1998 ) â¢ machine translation ( Juola 1994 , 1997 ; Veale and Way 1997 ; Gough , Way , and Hearne 2002 )",0
867,E12-1068,a holistic lexiconbased approach to opinion mining,,combining morphemebased machine translation with postprocessing morpheme prediction,"['Ann Clifton', 'Anoop Sarkar']","Virpioja et al. ( 2007 ) , Badr et al. ( 2008 ) , Luong et al. ( 2010 ) , Clifton and Sarkar ( 2011 ) , and others are primarily concerned with using morpheme segmentation in SMT , which is a useful approach for dealing with issues of word-formation .",4
868,W04-0910,a holistic lexiconbased approach to opinion mining,,a procedure for quantitatively comparing the syntactic coverage of english grammars,"['A Black', 'S Abney', 'D Flickinger', 'C Gdaniec', 'R Grishman', 'P Harrison', 'D Hindel', 'R INgria', 'F Jelinek', 'F Klaavans', 'M Liberman', 'M Marcus', 'S Roukos', 'B Santorini', 'T Strzalkowski']","While corpus driven efforts along the PARSEVAL lines ( Black et al. , 1991 ) are good at giving some measure of a grammar coverage , they are not suitable for finer grained analysis and in particular , for progress evaluation , regression testing and comparative report generation .",0
869,J02-3002,a holistic lexiconbased approach to opinion mining,,russian morphology an engineering approach,"['Andrei Mikheev', 'Liubov Liubushkina']","Before using the DCA method , we applied a Russian morphological processor ( Mikheev and Liubushkina 1995 ) to convert each word in the text to its main form : nominative case singular for nouns and adjectives , infinitive for verbs , etc. .",2
870,J13-1008,a holistic lexiconbased approach to opinion mining,,an efficient algorithm for easyfirst nondirectional dependency parsing,"['Yoav Goldberg', 'Michael Elhadad']",The result holds for both the MaltParser ( Nivre 2008 ) and the Easy-First Parser ( Goldberg and Elhadad 2010 ) .,2
871,W06-1639,a holistic lexiconbased approach to opinion mining,,analyzing research papers using citation sentences,"['W Lehnert', 'C Cardie', 'E Riloff']","Also relevant is work on the general problems of dialog-act tagging ( Stolcke et al. , 2000 ) , citation analysis ( Lehnert et al. , 1990 ) , and computational rhetorical analysis ( Marcu , 2000 ; Teufel and Moens , 2002 ) .",0
872,W04-0910,a holistic lexiconbased approach to opinion mining,,predicate logic unplugged,['J Bos'],"The language chosen for semantic representation is a flat semantics along the line of ( Bos , 1995 ; Copestake et al. , 1999 ; Copestake et al. , 2001 ) .",4
873,W06-1705,a holistic lexiconbased approach to opinion mining,,listening to napster in peertopeer harnessing the power of disruptive technologies,['C Shirky'],"In simple terms , P2P is a technology that takes advantage of the resources and services available at the edge of the Internet ( Shirky , 2001 ) .",0
874,J09-4010,a holistic lexiconbased approach to opinion mining,,hybrid recommender systems user modeling and useradapted interaction,['R Burke'],A common way to combine different models consists of selecting the model that is most confident regarding its decision ( Burke 2002 ) .,4
875,J06-2002,a holistic lexiconbased approach to opinion mining,,logic and conversation,['Paul Grice'],Common sense ( as well as the Gricean maxims ; Grice 1975 ) suggests that vague descriptions are preferred by speakers over quantitative ones whenever the additional information provided by a quantitative description is irrelevant to the purpose of the communication .,0
876,J97-4003,a holistic lexiconbased approach to opinion mining,,typed unification grammars,"['Martin Emele', 'Remi Zajac']",A similar method is included in PATR-II ( Shieber et al. 1983 ) and can be used to encode lexical rules as binary relations in the CUF system ( Dorre and Eisele 1991 ; Done and Dorna 1993b ) or the TFS system ( Emele and Zajac 1990 ; Emele 1994 ) .,4
877,W10-4215,a holistic lexiconbased approach to opinion mining,,extracting paraphrases from a parallel corpus,"['R Barzilay', 'K McKeown']",For automatically extracting these surface level mappings we will draw on the approach to learning paraphrases from a corpus that is described in Barzilay and McKeown ( 2001 ) .,5
878,J97-4003,a holistic lexiconbased approach to opinion mining,,a logical formalism for headdriven phrase structure grammar,['Paul King'],"This description can then be given the standard set-theoretical interpretation of King ( 1989 , 1994 ) . '",0
879,D13-1115,a holistic lexiconbased approach to opinion mining,,topics in semantic representation,"['Thomas L Griffiths', 'Mark Steyvers', 'Joshua B Tenenbaum']","Griffiths et al. ( 2007 ) helped pave the path for cognitive-linguistic multimodal research , showing that Latent Dirichlet Allocation outperformed Latent Semantic Analysis ( Deerwester et al. , 1990 ) in the prediction of association norms .",0
880,J06-2002,a holistic lexiconbased approach to opinion mining,,should corpora texts be gold standards for nlg,"['Ehud Reiter', 'Somayajulu Sripada']","A more flexible approach is used by Reiter and Sripada ( 2002 ) , where users can specify boundary values for attributes like rainfall , specifying , for example , rain counts as moderate above 7 mm/h , as heavy above 20 mm/h , and so on .",0
881,E03-1002,a holistic lexiconbased approach to opinion mining,,discriminative reranking for natural language parsing,['Michael Collins'],"Collins and Duffy ( 2002 ) define a kernel over parse trees and apply it to re-ranking the output of a parser , but the resulting feature space is restricted by the need to compute the kernel efficiently , and the results are not as good as Collins ' previous work on re-ranking using a finite set of features ( Collins , 2000 ) .",0
882,W01-0706,a holistic lexiconbased approach to opinion mining,,the use of classifiers in sequential inference,"['V Punyakanok', 'D Roth']","The shallow parser used is the SNoW-based CSCL parser ( Punyakanok and Roth , 2001 ; Munoz et al. , 1999 ) .",2
883,K15-1001,a holistic lexiconbased approach to opinion mining,,discriminative training methods for hidden markov models theory and experiments with perceptron algorithms,['Michael Collins'],"In practice , perceptron-type algorithms are often applied in a batch learning scenario , i.e. , the algorithm is applied for K epochs to a training sample of size T and then used for prediction on an unseen test set ( Freund and Schapire , 1999 ; Collins , 2002 ) .",4
884,W01-0706,a holistic lexiconbased approach to opinion mining,,introduction to the conll2000 shared task chunking,"['E F Tjong Kim Sang', 'S Buchholz']","Table 2 shows the results on identifying all phrases -- chunking in CoNLL2000 ( Tjong Kim Sang and Buchholz , 2000 ) terminology .",2
885,D08-1006,a holistic lexiconbased approach to opinion mining,,a discriminative language model with pseudonegative samples,"['Daisuke Okanohara', ""Jun'ichi Tsujii""]","Unfortunately , as shown in ( Okanohara and Tsujii , 2007 ) , with the represetation of sentences that we use , linear classifiers can not discriminate real sentences from sentences sampled from a trigram , which is the model we use as a baseline , so here we resort to a non-linear large-margin classifier ( see section 3 for details ) .",3
886,J07-1005,a holistic lexiconbased approach to opinion mining,,answer extraction semantic clustering and extractive summarization for clinical question answering,"['Dina Demner-Fushman', 'Jimmy Lin']","Perhaps some variation of multi-level bulleted lists , appropriately integrated with interface elements for expanding and hiding items , might provide physicians a better overview of the information landscape ; see , for example , Demner-Fushman and Lin ( 2006 ) .",0
887,J04-3001,a holistic lexiconbased approach to opinion mining,,limitations of cotraining for natural language learning from large datasets,"['David Pierce', 'Claire Cardie']","Pierce and Cardie ( 2001 ) have shown , in the context of base noun identification , that combining sample selection and cotraining can be an effective learning framework for large-scale training .",0
888,N01-1006,a holistic lexiconbased approach to opinion mining,,independence and commitment assumptions for rapid training and execution of rulebased pos taggers,['M Hepple'],"â¢ The regular TBL , as described in section 2 ; â¢ An improved version of TBL , which makes extensive use of indexes to speed up the rules ' update ; â¢ The FastTBL algorithm ; â¢ The ICA algorithm ( Hepple , 2000 ) .",4
889,P10-2059,a holistic lexiconbased approach to opinion mining,,distinguishing the communicative functions of gestures,"['Kristiina Jokinen', 'Costanza Navarretta', 'Patrizia Paggio']","For example , Jokinen and Ragni ( 2007 ) and Jokinen et al. ( 2008 ) find that machine learning algorithms can be trained to recognise some of the functions of head movements , while Reidsma et al. ( 2009 ) show that there is a dependence between focus of attention and assignment of dialogue act labels .",0
